#247
#17743
# what-if time: 170.0434639453888
# cost_requests: 2940384	cache_hits: 2920875
data;

set QUERIES :=  1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
92 2976 42476230.5
92 3028 42477082.29
92 3050 28069986.25
92 3074 42470620.97
92 3085 42265849.61
92 3134 42475197.51
92 3202 42476230.5
92 3203 42476230.5
92 3204 42476230.5
92 3205 42476230.5
92 3206 42476230.5
92 3207 42476230.5
92 3208 42476230.5
92 3209 42476230.5
92 3210 42476230.5
92 3211 42476230.5
92 3212 42476230.5
92 3213 42476230.5
92 3214 42476230.5
92 3215 42476230.5
92 3216 42476230.5
92 3217 42476230.5
92 3218 42476230.5
92 3219 42476230.5
92 3220 42476230.5
92 3221 42476230.5
92 3222 42476230.5
92 3223 42476230.5
92 3224 42476230.5
92 3225 42476230.5
92 3226 42476230.5
92 3227 42476230.5
92 3228 42476230.5
92 3229 42476230.5
92 3230 42476230.5
92 3231 42476230.5
92 3232 42476230.5
92 3233 42476230.5
92 3234 42476230.5
92 3235 42476230.5
92 3236 42476230.5
92 3237 42476230.5
92 3238 42476230.5
92 3239 42476230.5
92 3240 42476230.5
92 3241 42476230.5
92 3242 42476230.5
92 3243 42476230.5
92 3244 42476230.5
92 3245 42476230.5
92 3246 42476230.5
92 3247 42476230.5
92 3248 42476230.5
92 3249 42476230.5
92 3250 42476230.5
92 3251 42476230.5
92 3252 42476230.5
92 3253 42476086.57
92 3254 42476230.5
92 3255 42476230.5
92 3256 42476230.5
92 3257 42476230.5
92 3258 42476230.5
92 3259 42476230.5
92 3260 42476230.5
92 3261 42476230.5
92 3262 42476230.5
92 3263 42476230.5
92 3264 42476230.5
92 3265 42476230.5
92 3266 42476230.5
92 3267 42476230.5
92 3268 42476230.5
92 3269 42476230.5
92 3270 42476230.5
92 3271 42476230.5
92 3272 42476230.5
92 3273 42476230.5
92 3274 42476230.5
92 3275 28068990.53
92 3276 42476230.5
92 3277 42476230.5
92 3278 42476230.5
92 3279 42476230.5
92 3280 42476230.5
92 3281 42476230.5
92 3282 42476230.5
92 3283 42476230.5
92 3284 42476230.5
92 3285 42476230.5
92 3286 42476230.5
92 3287 42476230.5
92 3288 42476230.5
92 3289 42476230.5
92 3290 42476230.5
92 3291 42476230.5
92 3292 42476230.5
92 3293 42476230.5
92 3294 42476230.5
92 3295 42476230.5
92 3296 42476230.5
92 3297 42476230.5
92 3298 42476230.5
92 3299 42470620.97
92 3300 42476230.5
92 3301 42476230.5
92 3302 42476230.5
92 3303 42476230.5
92 3304 42476230.5
92 3305 42476230.5
92 3306 42476230.5
92 3307 42476230.5
92 3308 42476230.5
92 3309 42476230.5
92 3310 42263107.72
92 3311 42476230.5
92 3312 42476230.5
92 3313 42476230.5
92 3314 42476230.5
92 3315 42476230.5
92 3316 42476230.5
92 3317 42476230.5
92 3318 42476230.5
92 3319 42476230.5
92 3320 42476230.5
92 3321 42476230.5
92 3322 42476230.5
92 3323 42476230.5
92 3324 42476230.5
92 3325 42476230.5
92 3326 42476230.5
92 3327 42476230.5
92 3328 42476230.5
92 3329 42476230.5
92 3330 42476230.5
92 3331 42476230.5
92 3332 42476230.5
92 3333 42476230.5
92 3334 42476230.5
92 3335 42476230.5
92 3336 42476230.5
92 3337 42476230.5
92 3338 42476230.5
92 3339 42476230.5
92 3340 42476230.5
92 3341 42476230.5
92 3342 42476230.5
92 3343 42476230.5
92 3344 42476230.5
92 3345 42476230.5
92 3346 42476230.5
92 3347 42476230.5
92 3348 42476230.5
92 3349 42476230.5
92 3350 42476230.5
92 3351 42476230.5
92 3352 42476230.5
92 3353 42476230.5
92 3354 42476230.5
92 3355 42476230.5
92 3356 42476230.5
92 3357 42476230.5
92 3358 42476230.5
92 3359 42474201.79
92 3360 42476230.5
92 3361 42476230.5
92 3362 42476230.5
92 3363 42476230.5
92 3364 42476230.5
92 3365 42476230.5
92 3366 42476230.5
92 3367 42476230.5
92 3368 42476230.5
92 3369 42476230.5
92 3370 42476230.5
92 3371 42476230.5
92 3372 42476230.5
92 3373 42476230.5
92 3374 42476230.5
92 3375 42476230.5
92 3376 42476230.5
92 3377 42476230.5
92 3378 42476230.5
92 3379 42476230.5
92 3380 42476230.5
92 3381 42476230.5
92 3382 42476230.5
92 3383 42476230.5
92 3384 42476230.5
92 3385 42476230.5
92 3386 42476230.5
92 3387 42476230.5
92 3388 42476230.5
92 3389 42476230.5
92 3390 42476230.5
92 3391 42476230.5
92 3392 42476230.5
92 3393 42476230.5
92 3394 42476230.5
92 3395 42476230.5
92 3396 42476230.5
92 3397 42476230.5
92 3398 42476230.5
92 3399 42476230.5
92 3400 42476230.5
92 3401 42476230.5
92 3402 42476230.5
92 3403 42476230.5
92 3404 42476230.5
92 3405 42476230.5
92 3406 42476230.5
92 3407 42476230.5
92 3408 42476230.5
92 3409 42476230.5
92 3410 42476230.5
92 3411 42476230.5
92 3412 42476230.5
92 3413 42476230.5
92 3414 42476230.5
92 3415 42476230.5
92 3416 42476230.5
92 3417 42476230.5
92 3418 42476230.5
92 3419 42476230.5
92 3420 42476230.5
92 3421 42476230.5
92 3422 42476230.5
92 3423 42476230.5
92 3424 42476230.5
92 3425 42476230.5
92 3426 42476230.5
92 3477 42477082.29
92 3499 28069986.25
92 3523 42470620.97
92 3534 42265849.61
92 3583 42475197.51
92 3666 42477082.29
92 3672 28069986.25
92 3678 42470620.97
92 3684 42265849.61
92 3700 42475197.51
92 3775 42477082.29
92 3797 28069986.25
92 3821 42470620.97
92 3832 42265849.61
92 3881 42475197.51
92 3963 42477082.29
92 3969 28069986.25
92 3975 42470620.97
92 3981 42265849.61
92 3997 42475197.51
92 4038 42477082.29
92 4044 28069986.25
92 4050 42470620.97
92 4056 42265849.61
92 4072 42475197.51
92 4144 42477082.29
92 4166 28069986.25
92 4190 42470620.97
92 4201 42265849.61
92 4250 42475197.51
92 4331 42477082.29
92 4337 28069986.25
92 4343 42470620.97
92 4349 42265849.61
92 4365 42475197.51
92 4405 42477082.29
92 4411 28069986.25
92 4417 42470620.97
92 4423 42265849.61
92 4439 42475197.51
92 4508 42477082.29
92 4530 28069986.25
92 4554 42470620.97
92 4565 42265849.61
92 4614 42475197.51
92 4721 42477082.29
92 4743 28069986.25
92 4767 42470620.97
92 4778 42265850.94
92 4827 42475197.51
92 4906 42477082.29
92 4912 28069986.25
92 4918 42470620.97
92 4924 42265849.61
92 4940 42475197.51
92 4978 42477082.29
92 4984 28069986.25
92 4990 42470620.97
92 4996 42265849.61
92 5012 42475197.51
92 5050 42477082.29
92 5056 28069986.25
92 5062 42470620.97
92 5068 42265849.61
92 5084 42475197.51
92 5122 42477082.29
92 5128 28069986.25
92 5134 42470620.97
92 5140 42265849.61
92 5156 42475197.51
92 5194 42477082.29
92 5200 28069986.25
92 5206 42470620.97
92 5212 42265849.61
92 5228 42475197.51
92 5290 42477082.29
92 5312 28069986.25
92 5336 42470620.97
92 5347 42265849.61
92 5396 42475197.51
92 5474 42477082.29
92 5480 28069986.25
92 5486 42470620.97
92 5492 42265849.61
92 5508 42475197.51
92 5545 42477082.29
92 5551 28069986.25
92 5557 42470620.97
92 5563 42265849.61
92 5579 42475197.51
92 5616 42477082.29
92 5622 28069986.25
92 5628 42470620.97
92 5634 42265849.61
92 5650 42475197.51
92 5687 42477082.29
92 5693 28069986.25
92 5699 42470620.97
92 5705 42265849.61
92 5721 42475197.51
92 5778 42477082.29
92 5800 28069986.25
92 5824 42470620.97
92 5835 42265849.61
92 5884 42475197.51
92 5961 42477082.29
92 5967 28069986.25
92 5973 42470620.97
92 5979 42265849.61
92 5995 42475197.51
92 6031 42477082.29
92 6037 28069986.25
92 6043 42470620.97
92 6049 42265849.61
92 6065 42475197.51
92 6101 42477082.29
92 6107 28069986.25
92 6113 42470620.97
92 6119 42265849.61
92 6135 42475197.51
92 6171 42477082.29
92 6177 28069986.25
92 6183 42470620.97
92 6189 42265849.61
92 6205 42475197.51
92 6241 42477082.29
92 6247 28069986.25
92 6253 42470620.97
92 6259 42265849.61
92 6275 42475197.51
92 6311 42477082.29
92 6317 28069986.25
92 6323 42470620.97
92 6329 42265849.61
92 6345 42475197.51
92 6395 42477082.29
92 6417 28069986.25
92 6441 42470620.97
92 6452 42265849.61
92 6501 42475197.51
92 6577 42477082.29
92 6583 28069986.25
92 6589 42470620.97
92 6595 42265849.61
92 6611 42475197.51
92 6646 42477082.29
92 6652 28069986.25
92 6658 42470620.97
92 6664 42265849.61
92 6680 42475197.51
92 6727 42477082.29
92 6749 28069986.25
92 6773 42470620.97
92 6784 42265849.61
92 6833 42475197.51
92 6920 42477082.29
92 6942 28069986.25
92 6966 42470620.97
92 6977 42265849.61
92 7026 42475197.51
92 7100 42477082.29
92 7106 28069986.25
92 7112 42470620.97
92 7118 42265849.61
92 7134 42475197.51
92 7167 42477082.29
92 7173 28069986.25
92 7179 42470620.97
92 7185 42265849.61
92 7201 42475197.51
92 7234 42477082.29
92 7240 28069986.25
92 7246 42470620.97
92 7252 42265849.61
92 7268 42475197.51
92 7301 42477082.29
92 7307 28069986.25
92 7313 42470620.97
92 7319 42265849.61
92 7335 42475197.51
92 7368 42477082.29
92 7374 28069986.25
92 7380 42470620.97
92 7386 42265849.61
92 7402 42475197.51
92 7435 42477082.29
92 7441 28069986.25
92 7447 42470620.97
92 7453 42265849.61
92 7469 42475197.51
92 7508 42477082.29
92 7530 28069986.25
92 7554 42470620.97
92 7565 42265849.61
92 7614 42475197.51
92 7687 42477082.29
92 7693 28069986.25
92 7699 42470620.97
92 7705 42265849.61
92 7721 42475197.51
92 7758 42477082.29
92 7780 28069986.25
92 7804 42470620.97
92 7815 42265849.61
92 7864 42475197.51
92 7941 42477082.29
92 7963 28069986.25
92 7987 42470620.97
92 7998 42265849.61
92 8047 42475197.51
92 8118 42477082.29
92 8124 28069986.25
92 8130 42470620.97
92 8136 42265849.61
92 8152 42475197.51
92 8182 42477082.29
92 8188 28069986.25
92 8194 42470620.97
92 8200 42265849.61
92 8216 42475197.51
92 8249 42477082.29
92 8271 28069986.25
92 8295 42470620.97
92 8306 42265849.61
92 8355 42475197.51
92 8425 42477082.29
92 8431 28069986.25
92 8437 42470620.97
92 8443 42265849.61
92 8459 42475197.51
92 8490 42477082.29
92 8512 28069986.25
92 8536 42470620.97
92 8547 42265849.61
92 8596 42475197.51
92 8665 42477082.29
92 8671 28069986.25
92 8677 42470620.97
92 8683 42265849.61
92 8699 42475197.51
92 8727 42477082.29
92 8733 28069986.25
92 8739 42470620.97
92 8745 42265849.61
92 8761 42475197.51
92 8789 42477082.29
92 8795 28069986.25
92 8801 42470620.97
92 8807 42265849.61
92 8823 42475197.51
92 8850 42477082.29
92 8872 28069986.25
92 8896 42470620.97
92 8907 42265849.61
92 8956 42475197.51
92 9024 42477082.29
92 9025 42477082.29
92 9026 42477082.29
92 9027 42477082.29
92 9028 42477082.29
92 9029 42477082.29
92 9030 42477082.29
92 9031 42477082.29
92 9032 42477082.29
92 9033 42477082.29
92 9034 42477082.29
92 9035 42477082.29
92 9036 42477082.29
92 9037 42477082.29
92 9038 42477082.29
92 9039 42477082.29
92 9040 42477082.29
92 9041 42477082.29
92 9042 42477082.29
92 9043 42477082.29
92 9044 42477082.29
92 9045 28069842.32
92 9046 42477082.29
92 9047 42477082.29
92 9048 42477082.29
92 9049 42477082.29
92 9050 42477082.29
92 9051 42477082.29
92 9052 42477082.29
92 9053 42477082.29
92 9054 42477082.29
92 9055 42477082.29
92 9056 42477082.29
92 9057 42477082.29
92 9058 42477082.29
92 9059 42477082.29
92 9060 42477082.29
92 9061 42477082.29
92 9062 42477082.29
92 9063 42477082.29
92 9064 42477082.29
92 9065 42477082.29
92 9066 42477082.29
92 9067 42477082.29
92 9068 42477082.29
92 9069 42470620.97
92 9070 42477082.29
92 9071 42477082.29
92 9072 42477082.29
92 9073 42477082.29
92 9074 42477082.29
92 9075 42477082.29
92 9076 42477082.29
92 9077 42477082.29
92 9078 42477082.29
92 9079 42477082.29
92 9080 42267865.69
92 9081 42477082.29
92 9082 42477082.29
92 9083 42477082.29
92 9084 42477082.29
92 9085 42477082.29
92 9086 42477082.29
92 9087 42477082.29
92 9088 42477082.29
92 9089 42477082.29
92 9090 42477082.29
92 9091 42477082.29
92 9092 42477082.29
92 9093 42477082.29
92 9094 42477082.29
92 9095 42477082.29
92 9096 42477082.29
92 9097 42477082.29
92 9098 42477082.29
92 9099 42477082.29
92 9100 42477082.29
92 9101 42477082.29
92 9102 42477082.29
92 9103 42477082.29
92 9104 42477082.29
92 9105 42477082.29
92 9106 42477082.29
92 9107 42477082.29
92 9108 42477082.29
92 9109 42477082.29
92 9110 42477082.29
92 9111 42477082.29
92 9112 42477082.29
92 9113 42477082.29
92 9114 42477082.29
92 9115 42477082.29
92 9116 42477082.29
92 9117 42477082.29
92 9118 42477082.29
92 9119 42477082.29
92 9120 42477082.29
92 9121 42477082.29
92 9122 42477082.29
92 9123 42477082.29
92 9124 42477082.29
92 9125 42477082.29
92 9126 42477082.29
92 9127 42477082.29
92 9128 42477082.29
92 9129 42475197.51
92 9130 42477082.29
92 9131 42477082.29
92 9132 42477082.29
92 9133 42477082.29
92 9134 42477082.29
92 9135 42477082.29
92 9136 42477082.29
92 9137 42477082.29
92 9138 42477082.29
92 9139 42477082.29
92 9140 42477082.29
92 9141 42477082.29
92 9142 42477082.29
92 9143 42477082.29
92 9144 42477082.29
92 9145 42477082.29
92 9146 42477082.29
92 9147 42477082.29
92 9148 42477082.29
92 9149 42477082.29
92 9150 42477082.29
92 9151 42477082.29
92 9152 42477082.29
92 9153 42477082.29
92 9154 42477082.29
92 9155 42477082.29
92 9156 42477082.29
92 9157 42477082.29
92 9158 42477082.29
92 9159 42477082.29
92 9160 42477082.29
92 9161 42477082.29
92 9162 42477082.29
92 9163 42477082.29
92 9164 42477082.29
92 9165 42477082.29
92 9166 42477082.29
92 9167 42477082.29
92 9168 42477082.29
92 9169 42477082.29
92 9170 42477082.29
92 9171 42477082.29
92 9172 42477082.29
92 9173 42477082.29
92 9174 42477082.29
92 9175 42477082.29
92 9176 42477082.29
92 9177 42477082.29
92 9178 42477082.29
92 9179 42477082.29
92 9180 42477082.29
92 9181 42477082.29
92 9182 42477082.29
92 9183 42477082.29
92 9184 42477082.29
92 9185 42477082.29
92 9186 42477082.29
92 9187 42477082.29
92 9188 42477082.29
92 9189 42477082.29
92 9190 42477082.29
92 9191 42477082.29
92 9192 42477082.29
92 9193 42477082.29
92 9194 42477082.29
92 9195 42477082.29
92 9196 42477082.29
92 9202 28069986.25
92 9208 42470620.97
92 9214 42265849.61
92 9230 42475197.51
92 9262 28069986.25
92 9268 42470620.97
92 9274 42265849.61
92 9290 42475197.51
92 9335 28069986.25
92 9359 42470620.97
92 9370 42265849.61
92 9419 42475197.51
92 9491 28069986.25
92 9497 42470620.97
92 9503 42265849.61
92 9519 42475197.51
92 9550 28069986.25
92 9556 42470620.97
92 9562 42265849.61
92 9578 42475197.51
92 9609 28069986.25
92 9615 42470620.97
92 9621 42265849.61
92 9637 42475197.51
92 9678 28069986.25
92 9702 42470620.97
92 9713 42265849.61
92 9762 42475197.51
92 9833 28069986.25
92 9839 42470620.97
92 9845 42265849.61
92 9861 42475197.51
92 9900 28069986.25
92 9924 42470620.97
92 9935 42265849.61
92 9984 42475197.51
92 10054 28069986.25
92 10060 42470620.97
92 10066 42265849.61
92 10082 42475197.51
92 10111 28069986.25
92 10117 42470620.97
92 10123 42265849.61
92 10139 42475197.51
92 10168 28069986.25
92 10174 42470620.97
92 10180 42265849.61
92 10196 42475197.51
92 10225 28069986.25
92 10231 42470620.97
92 10237 42265849.61
92 10253 42475197.51
92 10282 28069986.25
92 10288 42470620.97
92 10294 42265849.61
92 10310 42475197.51
92 10343 28069986.25
92 10367 42470620.97
92 10378 42265849.61
92 10427 42475197.51
92 10496 28069986.25
92 10502 42470620.97
92 10508 42265849.61
92 10524 42475197.51
92 10552 28069986.25
92 10558 42470620.97
92 10564 42265849.61
92 10580 42475197.51
92 10608 28069986.25
92 10614 42470620.97
92 10620 42265849.61
92 10636 42475197.51
92 10665 28069986.25
92 10689 42470620.97
92 10700 42265849.61
92 10749 42475197.51
92 10817 28069986.25
92 10823 42470620.97
92 10829 42265849.61
92 10845 42475197.51
92 10872 28069986.25
92 10878 42470620.97
92 10884 42265849.61
92 10900 42475197.51
92 10927 28069986.25
92 10928 28069986.25
92 10929 28069986.25
92 10930 28069986.25
92 10931 28069986.25
92 10932 28069986.25
92 10933 28069986.25
92 10934 28069986.25
92 10935 28069986.25
92 10936 28069986.25
92 10937 28069986.25
92 10938 28069986.25
92 10939 28069986.25
92 10940 28069986.25
92 10941 28069986.25
92 10942 28069986.25
92 10943 28069986.25
92 10944 28069986.25
92 10945 28069986.25
92 10946 28069986.25
92 10947 28069986.25
92 10948 28069986.25
92 10949 28069986.25
92 10950 28063381.0
92 10951 28069986.25
92 10952 28069986.25
92 10953 28069986.25
92 10954 28069986.25
92 10955 28069986.25
92 10956 28069986.25
92 10957 28069986.25
92 10958 28069986.25
92 10959 28069986.25
92 10960 28069986.25
92 10961 27858609.64
92 10962 28069986.25
92 10963 28069986.25
92 10964 28069986.25
92 10965 28069986.25
92 10966 28069986.25
92 10967 28069986.25
92 10968 28069986.25
92 10969 28069986.25
92 10970 28069986.25
92 10971 28069986.25
92 10972 28069986.25
92 10973 28069986.25
92 10974 28069986.25
92 10975 28069986.25
92 10976 28069986.25
92 10977 28069986.25
92 10978 28069986.25
92 10979 28069986.25
92 10980 28069986.25
92 10981 28069986.25
92 10982 28069986.25
92 10983 28069986.25
92 10984 28069986.25
92 10985 28069986.25
92 10986 28069986.25
92 10987 28069986.25
92 10988 28069986.25
92 10989 28069986.25
92 10990 28069986.25
92 10991 28069986.25
92 10992 28069986.25
92 10993 28069986.25
92 10994 28069986.25
92 10995 28069986.25
92 10996 28069986.25
92 10997 28069986.25
92 10998 28069986.25
92 10999 28069986.25
92 11000 28069986.25
92 11001 28069986.25
92 11002 28069986.25
92 11003 28069986.25
92 11004 28069986.25
92 11005 28069986.25
92 11006 28069986.25
92 11007 28069986.25
92 11008 28069986.25
92 11009 28069986.25
92 11010 28067957.54
92 11011 28069986.25
92 11012 28069986.25
92 11013 28069986.25
92 11014 28069986.25
92 11015 28069986.25
92 11016 28069986.25
92 11017 28069986.25
92 11018 28069986.25
92 11019 28069986.25
92 11020 28069986.25
92 11021 28069986.25
92 11022 28069986.25
92 11023 28069986.25
92 11024 28069986.25
92 11025 28069986.25
92 11026 28069986.25
92 11027 28069986.25
92 11028 28069986.25
92 11029 28069986.25
92 11030 28069986.25
92 11031 28069986.25
92 11032 28069986.25
92 11033 28069986.25
92 11034 28069986.25
92 11035 28069986.25
92 11036 28069986.25
92 11037 28069986.25
92 11038 28069986.25
92 11039 28069986.25
92 11040 28069986.25
92 11041 28069986.25
92 11042 28069986.25
92 11043 28069986.25
92 11044 28069986.25
92 11045 28069986.25
92 11046 28069986.25
92 11047 28069986.25
92 11048 28069986.25
92 11049 28069986.25
92 11050 28069986.25
92 11051 28069986.25
92 11052 28069986.25
92 11053 28069986.25
92 11054 28069986.25
92 11055 28069986.25
92 11056 28069986.25
92 11057 28069986.25
92 11058 28069986.25
92 11059 28069986.25
92 11060 28069986.25
92 11061 28069986.25
92 11062 28069986.25
92 11063 28069986.25
92 11064 28069986.25
92 11065 28069986.25
92 11066 28069986.25
92 11067 28069986.25
92 11068 28069986.25
92 11069 28069986.25
92 11070 28069986.25
92 11071 28069986.25
92 11072 28069986.25
92 11073 28069986.25
92 11074 28069986.25
92 11075 28069986.25
92 11076 28069986.25
92 11077 28069986.25
92 11083 42470620.97
92 11089 42265849.61
92 11105 42475197.51
92 11137 42470620.97
92 11143 42265849.61
92 11159 42475197.51
92 11191 42470620.97
92 11197 42265849.61
92 11213 42475197.51
92 11245 42470620.97
92 11251 42265849.61
92 11267 42475197.51
92 11299 42470620.97
92 11305 42265849.61
92 11321 42475197.51
92 11365 42470620.97
92 11376 42265849.61
92 11425 42475197.51
92 11508 42470620.97
92 11519 42265849.61
92 11568 42475197.51
92 11639 42470620.97
92 11645 42265849.61
92 11661 42475197.51
92 11691 42470620.97
92 11697 42265849.61
92 11713 42475197.51
92 11743 42470620.97
92 11749 42265849.61
92 11765 42475197.51
92 11795 42470620.97
92 11801 42265849.61
92 11817 42475197.51
92 11847 42470620.97
92 11853 42265849.61
92 11869 42475197.51
92 11899 42470620.97
92 11905 42265849.61
92 11921 42475197.51
92 11951 42470620.97
92 11957 42265849.61
92 11973 42475197.51
92 12008 42470620.97
92 12019 42265849.61
92 12068 42475197.51
92 12138 42470620.97
92 12144 42265849.61
92 12160 42475197.51
92 12189 42470620.97
92 12195 42265849.61
92 12211 42475197.51
92 12243 42470620.97
92 12254 42265849.61
92 12303 42475197.51
92 12372 42470620.97
92 12378 42265849.61
92 12394 42475197.51
92 12422 42470620.97
92 12428 42265849.61
92 12444 42475197.51
92 12472 42470620.97
92 12478 42265849.61
92 12494 42475197.51
92 12522 42470620.97
92 12528 42265849.61
92 12544 42475197.51
92 12571 42470620.97
92 12582 42265849.61
92 12631 42475197.51
92 12699 42470620.97
92 12700 42470620.97
92 12701 42470620.97
92 12702 42470620.97
92 12703 42470620.97
92 12704 42470620.97
92 12705 42470620.97
92 12706 42470620.97
92 12707 42470620.97
92 12708 42470620.97
92 12709 42257206.68
92 12710 42470620.97
92 12711 42470620.97
92 12712 42470620.97
92 12713 42470620.97
92 12714 42470620.97
92 12715 42470620.97
92 12716 42470620.97
92 12717 42470620.97
92 12718 42470620.97
92 12719 42470620.97
92 12720 42470620.97
92 12721 42470620.97
92 12722 42470620.97
92 12723 42470620.97
92 12724 42470620.97
92 12725 42470620.97
92 12726 42470620.97
92 12727 42470620.97
92 12728 42470620.97
92 12729 42470620.97
92 12730 42470620.97
92 12731 42470620.97
92 12732 42470620.97
92 12733 42470620.97
92 12734 42470620.97
92 12735 42470620.97
92 12736 42470620.97
92 12737 42470620.97
92 12738 42470620.97
92 12739 42470620.97
92 12740 42470620.97
92 12741 42470620.97
92 12742 42470620.97
92 12743 42470620.97
92 12744 42470620.97
92 12745 42470620.97
92 12746 42470620.97
92 12747 42470620.97
92 12748 42470620.97
92 12749 42470620.97
92 12750 42470620.97
92 12751 42470620.97
92 12752 42470620.97
92 12753 42470620.97
92 12754 42470620.97
92 12755 42470620.97
92 12756 42470620.97
92 12757 42470620.97
92 12758 42468592.26
92 12759 42470620.97
92 12760 42470620.97
92 12761 42470620.97
92 12762 42470620.97
92 12763 42470620.97
92 12764 42470620.97
92 12765 42470620.97
92 12766 42470620.97
92 12767 42470620.97
92 12768 42470620.97
92 12769 42470620.97
92 12770 42470620.97
92 12771 42470620.97
92 12772 42470620.97
92 12773 42470620.97
92 12774 42470620.97
92 12775 42470620.97
92 12776 42470620.97
92 12777 42470620.97
92 12778 42470620.97
92 12779 42470620.97
92 12780 42470620.97
92 12781 42470620.97
92 12782 42470620.97
92 12783 42470620.97
92 12784 42470620.97
92 12785 42470620.97
92 12786 42470620.97
92 12787 42470620.97
92 12788 42470620.97
92 12789 42470620.97
92 12790 42470620.97
92 12791 42470620.97
92 12792 42470620.97
92 12793 42470620.97
92 12794 42470620.97
92 12795 42470620.97
92 12796 42470620.97
92 12797 42470620.97
92 12798 42470620.97
92 12799 42470620.97
92 12800 42470620.97
92 12801 42470620.97
92 12802 42470620.97
92 12803 42470620.97
92 12804 42470620.97
92 12805 42470620.97
92 12806 42470620.97
92 12807 42470620.97
92 12808 42470620.97
92 12809 42470620.97
92 12810 42470620.97
92 12811 42470620.97
92 12812 42470620.97
92 12813 42470620.97
92 12814 42470620.97
92 12815 42470620.97
92 12816 42470620.97
92 12817 42470620.97
92 12818 42470620.97
92 12819 42470620.97
92 12820 42470620.97
92 12821 42470620.97
92 12822 42470620.97
92 12823 42470620.97
92 12824 42470620.97
92 12825 42470620.97
92 12831 42265849.61
92 12847 42475197.51
92 12879 42265849.61
92 12895 42475197.51
92 12929 42265849.61
92 12978 42475197.51
92 13052 42265849.61
92 13101 42475197.51
92 13172 42265849.61
92 13188 42475197.51
92 13218 42265849.61
92 13234 42475197.51
92 13264 42265849.61
92 13313 42475197.51
92 13382 42265849.61
92 13398 42475197.51
92 13426 42265849.61
92 13475 42475197.51
92 13543 42265849.61
92 13592 42475197.51
92 13660 42265849.61
92 13661 42265849.61
92 13662 42265849.61
92 13663 42265849.61
92 13664 42265849.61
92 13665 42265849.61
92 13666 42265849.61
92 13667 42265849.61
92 13668 42265849.61
92 13669 42265849.61
92 13670 42265849.61
92 13671 42265849.61
92 13672 42265849.61
92 13673 42265849.61
92 13674 42265849.61
92 13675 42265849.61
92 13676 42265849.61
92 13677 42265849.61
92 13678 42265849.61
92 13679 42265849.61
92 13680 42265849.61
92 13681 42265849.61
92 13682 42265849.61
92 13683 42265849.61
92 13684 42265849.61
92 13685 42265849.61
92 13686 42265849.61
92 13687 42265849.61
92 13688 42265849.61
92 13689 42265849.61
92 13690 42265849.61
92 13691 42265849.61
92 13692 42265849.61
92 13693 42265849.61
92 13694 42265849.61
92 13695 42265849.61
92 13696 42265849.61
92 13697 42265849.61
92 13698 42265849.61
92 13699 42265849.61
92 13700 42265849.61
92 13701 42265849.61
92 13702 42265849.61
92 13703 42265849.61
92 13704 42265849.61
92 13705 42265849.61
92 13706 42265849.61
92 13707 42265849.61
92 13708 42263359.14
92 13709 42265849.61
92 13710 42265849.61
92 13711 42265849.61
92 13712 42265849.61
92 13713 42265849.61
92 13714 42265849.61
92 13715 42265849.61
92 13716 42265849.61
92 13717 42265849.61
92 13718 42265849.61
92 13719 42265849.61
92 13720 42265849.61
92 13721 42265849.61
92 13722 42265849.61
92 13723 42265849.61
92 13724 42265849.61
92 13725 42265849.61
92 13726 42265849.61
92 13727 42265849.61
92 13728 42265849.61
92 13729 42265849.61
92 13730 42265849.61
92 13731 42265849.61
92 13732 42265849.61
92 13733 42265849.61
92 13734 42265849.61
92 13735 42265849.61
92 13736 42265849.61
92 13737 42265849.61
92 13738 42265849.61
92 13739 42265849.61
92 13740 42265849.61
92 13741 42265849.61
92 13742 42265849.61
92 13743 42265849.61
92 13744 42265849.61
92 13745 42265849.61
92 13746 42265849.61
92 13747 42265849.61
92 13748 42265849.61
92 13749 42265849.61
92 13750 42265849.61
92 13751 42265849.61
92 13752 42265849.61
92 13753 42265849.61
92 13754 42265849.61
92 13755 42265849.61
92 13756 42265849.61
92 13757 42265849.61
92 13758 42265849.61
92 13759 42265849.61
92 13760 42265849.61
92 13761 42265849.61
92 13762 42265849.61
92 13763 42265849.61
92 13764 42265849.61
92 13765 42265849.61
92 13766 42265849.61
92 13767 42265849.61
92 13768 42265849.61
92 13769 42265849.61
92 13770 42265849.61
92 13771 42265849.61
92 13772 42265849.61
92 13773 42265849.61
92 13774 42265849.61
92 13775 42265849.61
92 13791 42475197.51
92 13833 42475197.51
92 13905 42475197.51
92 14017 42475197.51
92 14128 42475197.51
92 14238 42475197.51
92 14317 42475197.51
92 14384 42475197.51
92 14462 42475197.51
92 14499 42475197.51
92 14536 42475197.51
92 14573 42475197.51
92 14610 42475197.51
92 14647 42475197.51
92 14684 42475197.51
92 14721 42475197.51
92 14758 42475197.51
92 14795 42475197.51
92 14832 42475197.51
92 14869 42475197.51
92 14906 42475197.51
92 14943 42475197.51
92 14980 42475197.51
