#1615
#1615
# what-if time: 247.49099230766296
# cost_requests: 394317	cache_hits: 342140
data;

set QUERIES :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99;

param a :=
50 1344 839380.58
50 1366 115837.61
50 1394 254425.9
50 1416 254425.9
50 1424 118629.57
50 1430 840040.39
50 1449 260712.8
50 1451 840966.39
50 1457 162984.38
50 1458 194430.54
50 1477 117341.5
50 1502 840052.39
50 1526 840354.14
50 1548 70721.69
50 1583 839380.83
50 1600 260712.8
51 0 965912.62
51 79 963226.64
51 163 963226.64
51 326 963226.64
51 331 963226.64
51 405 963226.64
51 739 963226.64
51 746 963226.64
51 800 962150.39
51 1257 963234.64
51 1355 963226.64
51 1430 963226.64
52 0 692562.02
52 16 685444.2
52 29 691123.25
52 51 685556.96
52 71 661118.64
52 99 689229.9
52 115 661115.31
52 116 692158.6
52 125 691123.25
52 176 661111.98
52 214 692170.6
52 231 689341.9
52 254 689281.9
52 258 661111.98
52 270 689249.9
52 276 661108.64
52 277 691119.25
52 280 690594.21
52 282 691119.25
52 300 685511.73
52 301 692146.6
52 308 661111.98
52 327 685487.38
52 333 690558.37
52 334 685486.31
52 346 689229.9
52 374 692146.6
52 381 692153.39
52 389 689249.9
52 400 661068.63
52 401 685556.96
52 450 661111.98
52 474 689281.9
52 501 692021.39
52 508 689229.9
52 532 692153.39
52 544 414197.28
52 565 685487.38
52 569 689281.9
52 608 689281.9
52 630 691119.25
52 667 691119.25
52 674 691119.25
52 725 692021.39
52 747 692146.6
52 761 661108.64
52 767 661115.31
52 781 692146.6
52 821 692477.39
52 829 661115.31
52 862 685487.38
52 909 685510.16
52 918 692146.6
52 929 689237.9
52 961 685487.96
52 984 661111.98
52 985 414197.28
52 1003 690648.06
52 1006 689281.9
52 1015 661115.31
52 1047 685487.96
52 1078 661115.31
52 1085 689229.9
52 1107 661111.98
52 1114 685556.96
52 1156 691298.49
52 1176 685487.38
52 1214 692021.39
52 1230 692021.39
52 1250 661115.31
52 1262 685620.22
52 1291 685556.96
52 1300 661115.31
52 1302 691119.25
52 1306 661111.98
52 1311 685510.16
52 1312 692146.6
52 1337 691119.25
52 1342 692098.6
52 1372 689213.9
52 1394 661111.98
52 1416 661111.98
52 1433 689241.9
52 1445 685487.38
52 1449 661115.31
52 1451 692146.6
52 1461 689229.9
52 1554 689229.9
52 1556 685556.96
52 1581 685487.38
52 1600 661115.31
53 0 693726.55
53 16 691547.84
53 51 692871.78
53 55 693346.29
53 71 96086.25
53 79 692304.93
53 92 693722.05
53 97 692255.6
53 109 692434.24
53 115 96086.25
53 161 693266.29
53 163 692304.93
53 169 693206.29
53 176 96086.25
53 207 693722.05
53 225 693722.05
53 239 692434.24
53 258 96086.25
53 272 687050.24
53 276 96086.25
53 297 693206.29
53 300 692340.78
53 308 96086.25
53 315 692590.24
53 326 692304.93
53 327 692087.59
53 331 692304.93
53 334 692042.24
53 351 692434.24
53 369 692273.53
53 384 693574.29
53 396 693722.05
53 400 96086.25
53 401 692871.78
53 405 692304.93
53 408 693206.29
53 450 96086.25
53 455 692272.12
53 458 693722.05
53 544 363859.01
53 546 691758.74
53 553 692255.6
53 565 692087.59
53 566 693722.05
53 570 692466.24
53 606 692434.24
53 610 692450.24
53 631 692255.6
53 633 692255.6
53 656 693298.29
53 687 693206.29
53 699 692590.24
53 739 692304.93
53 746 692304.93
53 761 96086.25
53 767 96086.25
53 777 693574.29
53 789 693222.29
53 800 691744.06
53 829 96086.25
53 833 689266.9
53 862 692087.59
53 883 692434.24
53 909 692322.3
53 922 693722.05
53 948 693206.29
53 961 692061.61
53 974 693722.05
53 984 96086.25
53 985 96086.25
53 1015 96086.25
53 1017 692255.6
53 1036 199699.04
53 1047 692061.61
53 1050 692255.6
53 1078 96086.25
53 1107 96086.25
53 1114 692871.78
53 1137 692434.24
53 1150 693722.05
53 1179 692498.24
53 1180 693722.05
53 1191 693206.29
53 1217 693114.29
53 1235 692434.24
53 1250 96086.25
53 1253 693346.29
53 1254 692255.6
53 1257 692304.93
53 1259 693722.05
53 1262 693647.46
53 1291 692871.78
53 1300 96086.25
53 1306 96086.25
53 1309 693722.05
53 1311 692322.3
53 1321 692434.24
53 1344 692255.56
53 1355 692304.93
53 1384 689266.9
53 1387 693222.29
53 1394 96086.25
53 1399 693722.05
53 1416 96086.25
53 1430 692304.93
53 1445 692087.59
53 1449 96086.25
53 1464 691758.74
53 1482 693722.05
53 1493 692386.24
53 1551 693722.05
53 1556 692871.78
53 1565 692762.24
53 1567 693722.05
53 1581 692087.59
53 1583 692255.6
53 1585 687050.24
53 1600 96086.25
53 1602 692498.24
54 0 1478647.2
54 10 1461955.87
54 14 1476321.97
54 16 1474431.02
54 29 1473382.95
54 34 1461956.0
54 51 1474483.43
54 52 1400813.22
54 55 1476189.97
54 79 1477427.66
54 85 1139053.39
54 86 781264.05
54 95 781264.05
54 100 1461955.76
54 116 1476615.53
54 117 1154009.76
54 118 781264.05
54 125 1473382.95
54 132 781264.05
54 161 1476177.97
54 163 1477423.66
54 166 781264.05
54 168 1461955.76
54 169 1476165.97
54 176 1139053.37
54 201 1461955.76
54 214 1476651.53
54 248 1463578.99
54 262 1139053.4
54 272 1476237.97
54 277 1473370.95
54 280 1471794.93
54 282 1473370.95
54 289 781264.05
54 291 1461955.82
54 297 1476165.97
54 300 1474456.2
54 301 1476579.53
54 310 781264.05
54 313 781264.05
54 322 1463578.99
54 326 1477423.66
54 327 1474441.38
54 331 1477423.66
54 333 1471687.41
54 334 1474452.8
54 374 1476579.53
54 384 1476237.97
54 399 1463578.99
54 401 1474483.43
54 405 1477423.66
54 408 1474483.43
54 418 1131581.74
54 419 1461955.76
54 431 1404779.69
54 437 1404269.53
54 469 1139053.41
54 479 776904.83
54 506 1403117.82
54 525 1463578.99
54 541 1465529.79
54 546 1471887.27
54 550 1465529.4
54 551 781264.05
54 555 1463578.99
54 561 1463578.99
54 565 1474441.38
54 575 1154009.76
54 581 781264.05
54 594 1405164.64
54 609 781264.05
54 612 1154009.73
54 617 1461955.72
54 619 1477516.25
54 620 1154009.74
54 630 1473370.95
54 634 1465492.86
54 656 1476185.97
54 661 1463578.99
54 667 1473370.95
54 674 1473370.95
54 687 1476165.97
54 690 1139053.32
54 701 1463578.99
54 702 1403887.71
54 719 781264.05
54 736 1465529.79
54 739 1477423.66
54 745 781264.05
54 746 1477423.66
54 747 1476579.53
54 749 1463578.99
54 765 781264.05
54 777 1476237.97
54 781 1476579.53
54 789 1476169.97
54 800 1476861.47
54 831 1465492.86
54 832 1463578.99
54 834 1404779.31
54 840 776904.83
54 842 1154009.76
54 855 1461955.64
54 857 1461955.81
54 858 1154009.77
54 862 1474441.38
54 909 1474462.8
54 918 1476579.53
54 921 781264.05
54 944 1139053.41
54 948 1476165.97
54 950 781264.05
54 961 1474433.55
54 964 1131581.74
54 972 1474483.43
54 976 1139053.06
54 1003 1471957.39
54 1012 781264.05
54 1024 1463598.79
54 1047 1474433.55
54 1060 781264.05
54 1074 1461955.91
54 1097 1406056.62
54 1114 1474483.43
54 1126 1461956.17
54 1149 781264.05
54 1181 1154009.66
54 1191 1476165.97
54 1195 1161698.1
54 1202 781264.05
54 1217 1476145.97
54 1253 1476189.97
54 1257 1477427.66
54 1262 1474519.45
54 1263 1461955.76
54 1273 1461955.76
54 1291 1474483.43
54 1302 1473370.95
54 1311 1474462.8
54 1312 1476579.53
54 1322 1404269.53
54 1337 1473370.95
54 1342 1476435.53
54 1343 1465530.18
54 1347 1154009.75
54 1355 1477423.66
54 1385 1461955.76
54 1387 1476169.97
54 1388 1404269.53
54 1408 1402992.6
54 1429 1463578.99
54 1430 1476850.47
54 1431 1461955.76
54 1445 1474441.38
54 1447 1465529.4
54 1451 1476579.53
54 1457 781260.05
54 1458 781264.05
54 1464 1471887.27
54 1475 1403887.71
54 1492 1139053.4
54 1520 1465529.4
54 1528 1461951.94
54 1533 1465492.47
54 1534 1154009.72
54 1548 1138565.16
54 1556 1474483.43
54 1581 1474441.38
54 1588 1463578.99
54 1589 1465492.86
54 1591 1465492.08
54 1595 1461955.75
55 0 692537.93
55 16 685424.91
55 29 691099.16
55 51 685537.66
55 71 413049.39
55 99 687626.46
55 115 413049.39
55 116 692133.98
55 125 691099.16
55 176 413047.72
55 214 692145.98
55 231 687686.46
55 254 687654.46
55 258 413047.72
55 270 687638.46
55 276 413047.72
55 277 691095.16
55 280 690570.12
55 282 691095.16
55 300 685492.44
55 301 692121.98
55 308 413047.72
55 327 685468.08
55 333 690534.28
55 334 685467.01
55 346 687626.46
55 374 692121.98
55 381 690576.57
55 389 687638.46
55 400 413036.07
55 401 685537.66
55 450 413047.72
55 474 687654.46
55 501 690444.57
55 508 687626.46
55 532 690576.57
55 544 285253.19
55 565 685468.08
55 569 687654.46
55 608 687654.46
55 630 691095.16
55 667 691095.16
55 674 691095.16
55 725 690444.57
55 747 692121.98
55 761 413047.72
55 767 413049.39
55 781 692121.98
55 821 690900.57
55 829 413049.39
55 862 685468.08
55 882 691288.57
55 909 685490.86
55 918 692121.98
55 929 687630.46
55 961 685468.66
55 984 413047.72
55 985 285253.19
55 1003 690623.97
55 1006 687654.46
55 1015 413049.39
55 1047 685468.66
55 1078 413049.39
55 1084 691552.57
55 1085 687626.46
55 1107 413047.72
55 1114 685537.66
55 1156 691276.52
55 1176 685468.08
55 1214 690444.57
55 1230 690444.57
55 1250 413049.39
55 1262 685600.92
55 1291 685537.66
55 1300 413049.39
55 1302 691095.16
55 1306 413047.72
55 1311 685490.86
55 1312 692121.98
55 1330 691552.57
55 1337 691095.16
55 1342 692073.98
55 1372 687618.46
55 1394 413047.72
55 1416 413047.72
55 1433 687634.46
55 1445 685468.08
55 1449 413049.39
55 1451 692121.98
55 1461 687626.46
55 1554 687626.46
55 1556 685537.66
55 1581 685468.08
55 1600 413049.39
56 0 1446544.96
56 16 1424586.48
56 29 1442200.93
56 30 1096354.8
56 37 1192690.13
56 40 1192690.13
56 41 1422475.97
56 42 1416809.07
56 51 1424615.79
56 58 1272476.68
56 63 1192762.13
56 64 1272476.68
56 67 1272693.76
56 75 1272042.15
56 113 1416809.07
56 116 1445317.1
56 125 1442200.93
56 135 1192476.53
56 136 1272476.68
56 200 1422229.22
56 202 1416881.07
56 203 1096354.8
56 210 1416809.07
56 214 1445353.1
56 232 1442513.67
56 235 1442585.67
56 248 1426094.12
56 249 1422431.56
56 277 1442188.93
56 279 1096636.22
56 280 1440608.51
56 282 1442188.93
56 285 1422475.97
56 296 1442969.67
56 300 1424388.8
56 301 1445281.1
56 322 1426097.41
56 327 1424592.01
56 328 1096636.22
56 333 1440506.3
56 334 1424596.29
56 335 1192690.13
56 337 1421998.44
56 339 1272042.15
56 353 1416809.07
56 354 1272042.15
56 357 1416881.07
56 358 1093651.67
56 360 1192404.53
56 363 1192476.53
56 374 1445281.1
56 382 1416809.07
56 399 1426034.81
56 401 1424615.79
56 403 1096354.8
56 423 1272476.68
56 432 1272042.15
56 433 1096354.8
56 439 1416809.07
56 451 1422484.03
56 456 1442513.67
56 486 1192476.53
56 503 1416809.07
56 504 1416881.07
56 513 1416809.07
56 517 1422611.76
56 522 1192690.13
56 525 1426088.96
56 533 1416881.07
56 549 1096354.8
56 555 1426100.11
56 557 1096354.8
56 561 1426095.81
56 565 1424592.01
56 579 1192476.53
56 580 1096636.22
56 583 1272476.68
56 587 1192690.13
56 614 1272042.15
56 622 1096206.23
56 623 1096354.8
56 624 1096354.8
56 630 1442188.93
56 641 1416809.07
56 644 1416809.07
56 661 1426097.4
56 667 1442188.93
56 674 1442188.93
56 682 1192476.53
56 688 1096354.8
56 696 1272042.15
56 701 1426097.41
56 708 1422755.94
56 720 1416809.07
56 729 1192476.53
56 741 1422611.76
56 747 1445281.1
56 749 1426097.4
56 756 1442513.67
56 758 1422520.44
56 773 1272042.15
56 774 1272042.15
56 775 1272476.68
56 781 1445281.1
56 782 1272042.15
56 783 1416953.07
56 806 1272476.68
56 811 1269435.48
56 820 1096636.22
56 832 1426095.81
56 849 1442417.67
56 853 1192476.53
56 859 1442513.67
56 861 1192476.53
56 862 1424592.01
56 873 1096354.8
56 882 1422475.97
56 896 1272042.15
56 907 1192476.53
56 909 1424597.59
56 916 1192690.13
56 918 1445281.1
56 937 1442513.67
56 945 1192690.13
56 958 1272042.15
56 961 1424595.71
56 965 1192476.53
56 987 1422611.76
56 989 1096354.8
56 1002 1442969.67
56 1003 1440765.28
56 1022 1272693.76
56 1023 1422475.97
56 1037 1096354.8
56 1043 1192476.53
56 1047 1424595.71
56 1071 1416809.07
56 1110 1422611.76
56 1114 1424615.79
56 1130 1411886.09
56 1157 1443461.67
56 1161 1416881.07
56 1162 1416881.07
56 1167 1096636.22
56 1178 1442969.67
56 1185 1096636.22
56 1188 1442693.67
56 1196 1192690.13
56 1206 1416809.07
56 1208 1009170.16
56 1219 1192476.53
56 1239 1192690.13
56 1249 1192476.53
56 1262 1424643.32
56 1285 1192476.53
56 1286 1096354.8
56 1290 1192476.53
56 1291 1424615.79
56 1302 1442188.93
56 1311 1424597.59
56 1312 1445281.1
56 1317 1416809.07
56 1330 1442513.67
56 1337 1442188.93
56 1342 1445149.1
56 1349 1272042.15
56 1357 1416237.87
56 1377 1096636.22
56 1390 1422475.97
56 1393 1422495.94
56 1404 1272476.68
56 1406 1096769.46
56 1407 1272476.68
56 1414 1426034.81
56 1429 1426097.4
56 1437 1416881.07
56 1444 1442969.67
56 1445 1424592.01
56 1448 1416881.07
56 1451 1445281.1
56 1452 1416953.07
56 1466 1272042.15
56 1476 1442513.67
56 1485 1422611.76
56 1487 1096636.22
56 1495 1096354.8
56 1497 1422484.03
56 1507 1096354.8
56 1519 1096636.22
56 1525 1416881.07
56 1556 1424615.79
56 1566 1272042.15
56 1570 1442969.67
56 1572 1096354.8
56 1579 1192476.53
56 1581 1424592.01
56 1588 1426098.8
56 1592 1442513.67
57 0 500043.29
57 16 494088.39
57 29 499266.13
57 51 494097.6
57 125 499266.13
57 277 499254.13
57 280 498756.37
57 282 499254.13
57 300 494092.29
57 327 494090.26
57 333 499254.13
57 334 494091.35
57 401 494097.6
57 565 494090.26
57 630 499254.13
57 667 499254.13
57 674 499254.13
57 862 494090.26
57 909 494092.92
57 961 494090.58
57 1047 494090.58
57 1114 494097.6
57 1208 302095.9
57 1262 494105.55
57 1291 494097.6
57 1302 499254.13
57 1311 494092.92
57 1337 499254.13
57 1445 494090.26
57 1556 494097.6
57 1581 494090.26
58 0 1412343.63
58 7 1400876.9
58 16 1389842.06
58 17 1399643.42
58 20 1399643.42
58 30 1388912.79
58 32 785274.4
58 33 1399643.92
58 37 957111.61
58 39 1399643.42
58 40 957111.61
58 42 1183845.44
58 51 1389864.57
58 63 957112.12
58 66 1388912.79
58 75 1399643.42
58 87 1388913.79
58 93 1399643.92
58 102 1400876.9
58 113 1183845.44
58 120 1399643.92
58 123 1400876.9
58 134 1400876.9
58 135 957110.61
58 138 782949.8
58 150 1388912.79
58 156 785274.4
58 157 1400792.9
58 171 1399643.92
58 202 1183845.94
58 210 1183845.44
58 222 1388912.79
58 251 1406573.36
58 259 1411929.05
58 263 1411509.05
58 288 1399643.42
58 298 785274.4
58 300 1389827.41
58 327 1389847.43
58 334 1389852.01
58 335 957111.61
58 353 1183845.44
58 357 1183845.94
58 359 1388912.79
58 360 957110.1
58 363 957110.61
58 377 1406573.36
58 382 1183845.44
58 390 1399643.42
58 401 1389864.57
58 406 1400876.9
58 425 785274.4
58 439 1183845.44
58 479 782949.8
58 481 1400876.9
58 486 957110.61
58 487 1388913.79
58 503 1183845.44
58 504 1183845.94
58 505 1388912.79
58 513 1183845.44
58 522 957111.61
58 529 1388913.79
58 530 1388913.79
58 531 1399643.42
58 533 1183845.94
58 544 782949.8
58 565 1389847.43
58 572 782949.8
58 573 1388913.79
58 576 1399643.42
58 579 957110.61
58 587 957111.61
58 595 785274.4
58 597 1388913.79
58 601 781767.81
58 626 1388912.79
58 641 1183845.44
58 643 782949.8
58 644 1183845.44
58 664 1406573.36
58 667 1411509.05
58 671 1388912.79
58 682 957110.61
58 683 1400018.5
58 686 1400876.9
58 694 1388912.79
58 720 1183845.44
58 729 957110.61
58 739 1411509.05
58 779 1400876.9
58 781 1411509.05
58 783 1183846.19
58 793 1406573.36
58 794 782949.8
58 815 785274.4
58 817 782949.8
58 843 1388912.79
58 844 1388913.79
58 853 957110.61
58 861 957110.61
58 862 1389847.43
58 885 1406573.36
58 907 957110.61
58 909 1389855.24
58 916 957111.61
58 945 957111.61
58 949 1406573.36
58 951 1406573.36
58 961 1389854.39
58 965 957110.61
58 992 1399643.42
58 996 1399644.17
58 1009 1399643.92
58 1013 1399643.42
58 1027 1399643.42
58 1043 957110.61
58 1047 1389854.39
58 1050 1411509.05
58 1069 785274.4
58 1071 1183845.44
58 1073 1399643.92
58 1090 1388912.79
58 1100 781767.81
58 1103 1400876.9
58 1106 785274.4
58 1114 1389864.57
58 1119 782949.8
58 1130 1401753.76
58 1134 1399643.42
58 1155 1388913.79
58 1156 767444.26
58 1161 1183845.94
58 1162 1183845.94
58 1177 1411509.05
58 1186 782949.8
58 1196 957111.61
58 1206 1183845.44
58 1208 957104.57
58 1210 1388912.79
58 1219 957110.61
58 1231 1399643.42
58 1234 1399644.17
58 1239 957111.61
58 1249 957110.61
58 1262 1389881.97
58 1265 1388912.28
58 1285 957110.61
58 1290 957110.61
58 1291 1389864.57
58 1293 1399643.42
58 1303 1406573.36
58 1311 1389855.24
58 1317 1183845.44
58 1331 1405683.28
58 1339 1406541.86
58 1357 1183842.42
58 1373 1388912.79
58 1396 785274.4
58 1413 1411509.05
58 1428 1388912.79
58 1435 782949.8
58 1437 1183845.94
58 1443 1388913.79
58 1445 1389847.43
58 1448 1183845.94
58 1452 1183846.19
58 1463 1399643.92
58 1472 1388912.79
58 1499 786424.35
58 1516 1388914.3
58 1525 1183845.94
58 1544 1399643.92
58 1552 1399643.92
58 1556 1389864.57
58 1561 1388912.79
58 1574 1406573.36
58 1579 957110.61
58 1581 1389847.43
59 0 3289530.6
59 79 3285646.5
59 163 3285646.5
59 251 3288885.82
59 326 3284559.0
59 331 3285646.5
59 377 3287289.65
59 405 3285646.5
59 664 3288888.21
59 739 3285646.5
59 746 3285646.5
59 793 3288890.59
59 800 3284579.0
59 885 3288885.82
59 949 3288885.82
59 951 3288885.82
59 1257 3285654.5
59 1303 3288885.82
59 1331 3288885.82
59 1339 3288876.3
59 1355 3285646.5
59 1430 3285646.5
59 1574 3288885.82
60 0 1446447.12
60 16 1424741.63
60 29 1442103.1
60 30 1201293.81
60 37 1192963.32
60 40 1192963.32
60 41 1421990.49
60 42 1416712.99
60 51 1424765.33
60 58 1327361.9
60 63 1193035.32
60 64 1327361.9
60 67 1327790.88
60 75 1326503.2
60 113 1416712.99
60 116 1445233.42
60 125 1442103.1
60 135 1192749.72
60 136 1327361.9
60 146 1445818.24
60 202 1416784.99
60 203 1201293.81
60 210 1416712.99
60 214 1445269.42
60 233 1445866.24
60 248 1427146.32
60 249 1421954.57
60 277 1442091.1
60 279 1201849.95
60 280 1440510.68
60 282 1442091.1
60 285 1421990.49
60 300 1424581.76
60 301 1445197.42
60 322 1427152.83
60 327 1424746.1
60 328 1201849.95
60 333 1440408.47
60 334 1424749.56
60 335 1192963.32
60 337 1422026.47
60 339 1326503.2
60 353 1416712.99
60 354 1326503.2
60 357 1416784.99
60 358 1195951.97
60 360 1192677.72
60 363 1192749.72
60 374 1445197.42
60 382 1416712.99
60 385 1445818.24
60 399 1427029.05
60 401 1424765.33
60 403 1201293.81
60 423 1327361.9
60 432 1326503.2
60 433 1201293.81
60 439 1416712.99
60 451 1421997.01
60 486 1192749.72
60 503 1416712.99
60 504 1416784.99
60 513 1416712.99
60 517 1421671.29
60 522 1192963.32
60 525 1427136.13
60 533 1416784.99
60 549 1201293.81
60 555 1427158.18
60 557 1201293.81
60 561 1427149.66
60 564 1446154.24
60 565 1424746.1
60 579 1192749.72
60 580 1201849.95
60 583 1327361.9
60 587 1192963.32
60 614 1326503.2
60 622 1201000.22
60 623 1201293.81
60 624 1201293.81
60 630 1442091.1
60 641 1416712.99
60 644 1416712.99
60 654 1445818.24
60 661 1427152.81
60 667 1442091.1
60 674 1442091.1
60 682 1192749.72
60 688 1201293.81
60 696 1326503.2
60 701 1427152.83
60 708 1422216.95
60 714 1445818.24
60 715 1446154.24
60 720 1416712.99
60 729 1192749.72
60 741 1422100.33
60 747 1445197.42
60 749 1427152.81
60 758 1422026.47
60 773 1326503.2
60 774 1326503.2
60 775 1327361.9
60 781 1445197.42
60 782 1326503.2
60 783 1416856.99
60 806 1327361.9
60 811 1321351.96
60 820 1201849.95
60 832 1427149.66
60 853 1192749.72
60 854 1445866.24
60 861 1192749.72
60 862 1424746.1
60 873 1201293.81
60 882 1421990.49
60 896 1326503.2
60 907 1192749.72
60 909 1424750.61
60 916 1192963.32
60 918 1445197.42
60 945 1192963.32
60 958 1326503.2
60 961 1424749.1
60 965 1192749.72
60 972 1445818.24
60 987 1422100.33
60 989 1201293.81
60 1003 1440667.45
60 1022 1327790.88
60 1023 1421990.49
60 1037 1201293.81
60 1043 1192749.72
60 1047 1424749.1
60 1048 1445590.24
60 1071 1416712.99
60 1110 1422100.33
60 1114 1424765.33
60 1130 1411400.62
60 1161 1416784.99
60 1162 1416784.99
60 1167 1201849.95
60 1185 1201849.95
60 1190 1421921.85
60 1196 1192963.32
60 1206 1416712.99
60 1208 1009226.76
60 1219 1192749.72
60 1223 1445962.24
60 1239 1192963.32
60 1249 1192749.72
60 1262 1424787.6
60 1285 1192749.72
60 1286 1201293.81
60 1290 1192749.72
60 1291 1424765.33
60 1302 1442091.1
60 1311 1424750.61
60 1312 1445197.42
60 1317 1416712.99
60 1337 1442091.1
60 1342 1445053.42
60 1349 1326503.2
60 1357 1416141.79
60 1377 1201849.95
60 1382 1445818.24
60 1390 1421990.49
60 1393 1422006.65
60 1404 1327361.9
60 1406 1202113.25
60 1407 1327361.9
60 1414 1427029.05
60 1429 1427152.81
60 1437 1416784.99
60 1445 1424746.1
60 1448 1416784.99
60 1451 1445197.42
60 1452 1416856.99
60 1466 1326503.2
60 1485 1422100.33
60 1487 1201849.95
60 1495 1201293.81
60 1497 1421997.01
60 1507 1201293.81
60 1519 1201849.95
60 1525 1416784.99
60 1556 1424765.33
60 1566 1326503.2
60 1572 1201293.81
60 1579 1192749.72
60 1581 1424746.1
60 1588 1427155.58
61 0 1432063.1
61 1 1429496.76
61 2 1432042.06
61 10 1398667.04
61 16 1417043.25
61 29 1429185.56
61 34 1398667.14
61 51 1417043.35
61 83 1423797.21
61 91 1423864.08
61 100 1398666.93
61 111 1423797.21
61 116 1431256.25
61 125 1429185.56
61 127 1423712.08
61 130 1432042.06
61 153 109124.44
61 168 1398666.93
61 201 1398666.93
61 214 1431280.25
61 248 1418504.56
61 275 1423712.08
61 277 1429177.56
61 280 1428127.49
61 282 1429177.68
61 291 1398666.99
61 299 1432038.32
61 300 1417043.31
61 301 1431232.25
61 313 1015940.35
61 322 1418504.64
61 327 1417043.25
61 333 1428055.81
61 334 1417043.29
61 341 1432062.91
61 351 1423797.21
61 366 1424568.11
61 374 1431232.37
61 378 1423712.08
61 399 1418503.2
61 401 1417043.35
61 407 1424240.1
61 408 1423797.21
61 419 1398666.93
61 434 1431729.25
61 444 1431617.25
61 450 371056.01
61 480 1432038.32
61 493 1424805.26
61 525 1418504.48
61 555 1418504.67
61 561 1418504.6
61 565 1417043.25
61 605 1431801.25
61 607 1429528.76
61 617 1398666.9
61 619 1413170.19
61 630 1429177.56
61 632 1422985.18
61 643 1298154.9
61 661 1418504.62
61 667 1429177.56
61 674 1429177.56
61 695 1432038.32
61 701 1418504.64
61 747 1431232.25
61 749 1418504.62
61 781 1431232.25
61 791 1432038.32
61 792 1422929.17
61 805 1429592.76
61 817 109124.44
61 819 1422985.18
61 832 1418504.6
61 839 1431729.25
61 855 1398666.83
61 857 1398666.98
61 862 1417043.25
61 871 1429528.76
61 889 1432038.32
61 909 1417043.29
61 910 1431329.25
61 918 1431232.25
61 953 1423712.08
61 956 1423712.08
61 961 1417043.29
61 972 1417042.37
61 976 1015719.0
61 982 1422929.17
61 990 1423712.08
61 1003 1428235.19
61 1036 370993.08
61 1039 1432042.06
61 1047 1417043.29
61 1074 1398667.07
61 1075 1423069.18
61 1080 1298153.86
61 1082 1423656.08
61 1114 1417042.37
61 1126 1398667.3
61 1130 1423181.19
61 1156 1429545.79
61 1160 1423712.08
61 1170 1425288.13
61 1173 1432042.06
61 1176 1422929.17
61 1228 1431977.25
61 1233 1431545.25
61 1242 1432038.32
61 1262 1417043.45
61 1263 1398666.93
61 1273 1398666.93
61 1274 1424112.09
61 1284 1430937.25
61 1291 1417043.35
61 1295 1429664.77
61 1302 1429177.56
61 1311 1417043.29
61 1312 1431232.25
61 1323 1423237.19
61 1326 1431617.25
61 1337 1429177.56
61 1342 1431136.25
61 1385 1398666.93
61 1395 1431617.25
61 1402 1432042.06
61 1408 1429416.75
61 1414 1418503.08
61 1415 1429568.76
61 1419 1423592.07
61 1425 1423712.08
61 1429 1418504.62
61 1431 1398666.93
61 1445 1417043.25
61 1451 1431232.25
61 1488 1431545.25
61 1491 1423920.09
61 1500 1422929.17
61 1504 1422929.17
61 1518 1429528.76
61 1528 1398665.75
61 1533 1429568.76
61 1539 1429496.76
61 1556 1417043.35
61 1581 1417043.25
61 1588 1418504.64
61 1592 1423237.19
61 1595 1398666.92
62 0 234116.66
62 79 232727.49
62 163 232723.49
62 326 232723.49
62 331 232723.49
62 405 232723.49
62 739 232723.49
62 746 232723.49
62 800 232157.8
62 1257 232727.49
62 1355 232723.49
62 1430 232146.8
63 0 693726.55
63 16 691547.84
63 51 692871.78
63 55 693346.29
63 71 96086.25
63 79 692304.93
63 92 693722.05
63 97 692255.6
63 109 692434.24
63 115 96086.25
63 161 693266.29
63 163 692304.93
63 169 693206.29
63 176 96086.25
63 207 693722.05
63 225 693722.05
63 239 692434.24
63 258 96086.25
63 272 687050.24
63 276 96086.25
63 297 693206.29
63 300 692340.78
63 308 96086.25
63 315 692590.24
63 326 692304.93
63 327 692087.59
63 331 692304.93
63 334 692042.24
63 351 692434.24
63 369 692273.53
63 384 693574.29
63 396 693722.05
63 400 96086.25
63 401 692871.78
63 405 692304.93
63 408 693206.29
63 450 96086.25
63 455 692272.12
63 458 693722.05
63 544 363859.01
63 546 691758.74
63 553 692255.6
63 565 692087.59
63 566 693722.05
63 570 692466.24
63 606 692434.24
63 610 692450.24
63 631 692255.6
63 633 692255.6
63 656 693298.29
63 687 693206.29
63 699 692590.24
63 739 692304.93
63 746 692304.93
63 761 96086.25
63 767 96086.25
63 777 693574.29
63 789 693222.29
63 800 691744.06
63 829 96086.25
63 833 689266.9
63 862 692087.59
63 883 692434.24
63 909 692322.3
63 922 693722.05
63 948 693206.29
63 961 692061.61
63 974 693722.05
63 984 96086.25
63 985 96086.25
63 1015 96086.25
63 1017 692255.6
63 1036 199699.04
63 1047 692061.61
63 1050 692255.6
63 1078 96086.25
63 1107 96086.25
63 1114 692871.78
63 1137 692434.24
63 1150 693722.05
63 1179 692498.24
63 1180 693722.05
63 1191 693206.29
63 1217 693114.29
63 1235 692434.24
63 1250 96086.25
63 1253 693346.29
63 1254 692255.6
63 1257 692304.93
63 1259 693722.05
63 1262 693647.46
